500.00000000 0.99900000 0.00100000 0.00761296 0.02397960
1000.00000000 0.99900000 0.00100000 0.00797030 0.02131883
1500.00000000 0.99900000 0.00100000 0.00820666 0.02487044
2000.00000000 0.99900000 0.00100000 0.00836806 0.02702860
2500.00000000 0.99900000 0.00100000 0.00847744 0.02553064
3000.00000000 0.99900000 0.00100000 0.00871328 0.02376137
3500.00000000 0.99900000 0.00100000 0.00884082 0.02437809
4000.00000000 0.99900000 0.00100000 0.00880618 0.02093058
4500.00000000 0.99900000 0.00100000 0.00885378 0.02338973
5000.00000000 0.99900000 0.00100000 0.00893376 0.02245001
5500.00000000 0.99900000 0.00100000 0.00908176 0.02679024
6000.00000000 0.99900000 0.00100000 0.00904950 0.02370651
6500.00000000 0.99900000 0.00100000 0.00916252 0.02438161
7000.00000000 0.99900000 0.00100000 0.00915654 0.02650165
7500.00000000 0.99900000 0.00100000 0.00919590 0.02124051
8000.00000000 0.99900000 0.00100000 0.00930670 0.02379489
8500.00000000 0.99900000 0.00100000 0.00927050 0.01954811
9000.00000000 0.99900000 0.00100000 0.00936522 0.02426614
9500.00000000 0.99900000 0.00100000 0.00929248 0.02489687
10000.00000000 0.99900000 0.00100000 0.00933720 0.02376112
