500.00000000 0.99900000 0.00100000 0.00769294 0.02180885
500.00000000 0.99900000 0.01100000 0.00633734 0.02392290
500.00000000 0.99900000 0.02100000 0.00599972 0.02263362
500.00000000 0.99900000 0.03100000 0.00590592 0.02338833
500.00000000 0.99900000 0.04100000 0.00551044 0.01772364
500.00000000 0.99900000 0.05100000 0.00544794 0.02994584
500.00000000 0.99900000 0.06100000 0.00527602 0.02532786
500.00000000 0.99900000 0.07100000 0.00522038 0.01890882
500.00000000 0.99900000 0.08100000 0.00514050 0.02293802
500.00000000 0.99900000 0.09100000 0.00507042 0.02309449
500.00000000 0.99900000 0.10100000 0.00514924 0.02374466
500.00000000 0.99900000 0.11100000 0.00495426 0.02130774
500.00000000 0.99900000 0.12100000 0.00494566 0.02133765
500.00000000 0.99900000 0.13100000 0.00503306 0.02814975
500.00000000 0.99900000 0.14100000 0.00491530 0.02138075
500.00000000 0.99900000 0.15100000 0.00474180 0.02097095
500.00000000 0.99900000 0.16100000 0.00482096 0.01737580
500.00000000 0.99900000 0.17100000 0.00510918 0.02158775
500.00000000 0.99900000 0.18100000 0.00520720 0.02543971
500.00000000 0.99900000 0.19100000 0.00471138 0.02373065
500.00000000 0.99900000 0.20100000 0.00465112 0.02078874
500.00000000 0.99900000 0.21100000 0.00455032 0.02134334
500.00000000 0.99900000 0.22100000 0.00458692 0.02524868
500.00000000 0.99900000 0.23100000 0.00446036 0.02327051
500.00000000 0.99900000 0.24100000 0.00450068 0.02350429
500.00000000 0.99900000 0.25100000 0.00498370 0.02078678
500.00000000 0.99900000 0.26100000 0.00464480 0.02182617
500.00000000 0.99900000 0.27100000 0.00457892 0.02588062
500.00000000 0.99900000 0.28100000 0.00437158 0.02217376
500.00000000 0.99900000 0.29100000 0.00439326 0.02523517
500.00000000 0.99900000 0.30100000 0.00440928 0.02346747
500.00000000 0.99900000 0.31100000 0.00428826 0.02621891
500.00000000 0.99900000 0.32100000 0.00430480 0.01940318
500.00000000 0.99900000 0.33100000 0.00507448 0.02506991
500.00000000 0.99900000 0.34100000 0.00450612 0.02516271
500.00000000 0.99900000 0.35100000 0.00433780 0.02179745
500.00000000 0.99900000 0.36100000 0.00433036 0.02910609
500.00000000 0.99900000 0.37100000 0.00422292 0.02106972
500.00000000 0.99900000 0.38100000 0.00430500 0.02187143
500.00000000 0.99900000 0.39100000 0.00418886 0.02424324
500.00000000 0.99900000 0.40100000 0.00426680 0.02551834
500.00000000 0.99900000 0.41100000 0.00440624 0.02620295
500.00000000 0.99900000 0.42100000 0.00426486 0.02243396
500.00000000 0.99900000 0.43100000 0.00410048 0.01894590
500.00000000 0.99900000 0.44100000 0.00415652 0.02070004
500.00000000 0.99900000 0.45100000 0.00421744 0.02312064
500.00000000 0.99900000 0.46100000 0.00414464 0.01993426
500.00000000 0.99900000 0.47100000 0.00416660 0.02522843
500.00000000 0.99900000 0.48100000 0.00414260 0.02251244
500.00000000 0.99900000 0.49100000 0.00415742 0.01924882
500.00000000 0.99900000 0.50100000 0.00409798 0.02329996
500.00000000 0.99900000 0.51100000 0.00404538 0.02684073
500.00000000 0.99900000 0.52100000 0.00411280 0.02194227
500.00000000 0.99900000 0.53100000 0.00402522 0.01942769
500.00000000 0.99900000 0.54100000 0.00409930 0.02464549
500.00000000 0.99900000 0.55100000 0.00407038 0.02017703
500.00000000 0.99900000 0.56100000 0.00413206 0.02616598
500.00000000 0.99900000 0.57100000 0.00418860 0.02425401
500.00000000 0.99900000 0.58100000 0.00403202 0.01914553
500.00000000 0.99900000 0.59100000 0.00399098 0.02126546
500.00000000 0.99900000 0.60100000 0.00397440 0.02349661
500.00000000 0.99900000 0.61100000 0.00395286 0.02191433
500.00000000 0.99900000 0.62100000 0.00396120 0.02259187
500.00000000 0.99900000 0.63100000 0.00401270 0.02221377
500.00000000 0.99900000 0.64100000 0.00400320 0.02447723
500.00000000 0.99900000 0.65100000 0.00390180 0.02519934
500.00000000 0.99900000 0.66100000 0.00398442 0.02657462
500.00000000 0.99900000 0.67100000 0.00395836 0.02320230
500.00000000 0.99900000 0.68100000 0.00394532 0.02465842
500.00000000 0.99900000 0.69100000 0.00395690 0.02541121
500.00000000 0.99900000 0.70100000 0.00387928 0.02276459
500.00000000 0.99900000 0.71100000 0.00382942 0.02752493
500.00000000 0.99900000 0.72100000 0.00431222 0.02512893
500.00000000 0.99900000 0.73100000 0.00449334 0.02586452
500.00000000 0.99900000 0.74100000 0.00382702 0.02575992
500.00000000 0.99900000 0.75100000 0.00382494 0.02440818
500.00000000 0.99900000 0.76100000 0.00383426 0.02615134
500.00000000 0.99900000 0.77100000 0.00390016 0.02344987
500.00000000 0.99900000 0.78100000 0.00381762 0.02780109
500.00000000 0.99900000 0.79100000 0.00377036 0.02537112
500.00000000 0.99900000 0.80100000 0.00412848 0.02026062
500.00000000 0.99900000 0.81100000 0.00383276 0.02559438
500.00000000 0.99900000 0.82100000 0.00385964 0.02159198
500.00000000 0.99900000 0.83100000 0.00375708 0.02338316
500.00000000 0.99900000 0.84100000 0.00380826 0.02327825
500.00000000 0.99900000 0.85100000 0.00372744 0.02029903
500.00000000 0.99900000 0.86100000 0.00378282 0.02135922
500.00000000 0.99900000 0.87100000 0.00384292 0.02491978
500.00000000 0.99900000 0.88100000 0.00409546 0.02639829
500.00000000 0.99900000 0.89100000 0.00376758 0.02499865
500.00000000 0.99900000 0.90100000 0.00373070 0.02491880
500.00000000 0.99900000 0.91100000 0.00375326 0.02277535
500.00000000 0.99900000 0.92100000 0.00370152 0.02367791
500.00000000 0.99900000 0.93100000 0.00369838 0.02310862
500.00000000 0.99900000 0.94100000 0.00375966 0.02282235
500.00000000 0.99900000 0.95100000 0.00369172 0.02982231
500.00000000 0.99900000 0.96100000 0.00391940 0.02837507
500.00000000 0.99900000 0.97100000 0.00372694 0.02008547
500.00000000 0.99900000 0.98100000 0.00370200 0.03109727
500.00000000 0.99900000 0.99100000 0.00371716 0.02636652
