10.00000000 0.99900000 0.00100000 0.00541184 0.14238954
20.00000000 0.99900000 0.00100000 0.00575618 0.09010544
30.00000000 0.99900000 0.00100000 0.00601796 0.05390234
40.00000000 0.99900000 0.00100000 0.00611192 0.03880861
50.00000000 0.99900000 0.00100000 0.00623308 0.02560083
60.00000000 0.99900000 0.00100000 0.00635080 0.02403211
70.00000000 0.99900000 0.00100000 0.00641994 0.02120266
80.00000000 0.99900000 0.00100000 0.00653248 0.02178045
90.00000000 0.99900000 0.00100000 0.00662600 0.02243235
100.00000000 0.99900000 0.00100000 0.00667992 0.02386356
110.00000000 0.99900000 0.00100000 0.00679798 0.02359508
120.00000000 0.99900000 0.00100000 0.00681840 0.02156279
130.00000000 0.99900000 0.00100000 0.00685446 0.02340142
140.00000000 0.99900000 0.00100000 0.00696802 0.02267467
150.00000000 0.99900000 0.00100000 0.00692602 0.02271590
160.00000000 0.99900000 0.00100000 0.00693446 0.02217813
170.00000000 0.99900000 0.00100000 0.00694054 0.02275304
180.00000000 0.99900000 0.00100000 0.00703996 0.01842289
190.00000000 0.99900000 0.00100000 0.00706272 0.02475608
200.00000000 0.99900000 0.00100000 0.00714962 0.02306420
