4.0 0.00000052 0.00000037 0.00002307
10.0 0.00002720 0.00000283 0.00014396
15.0 0.00091726 0.00001258 0.00034928
20.0 0.02646522 0.00004082 0.00057926
22.0 0.10670358 0.00011098 0.00069792
25.0 0.86058538 0.00024270 0.00093432
27.0 3.47686288 0.00035258 0.00111794
