data/knap_4.inst.dat 4 0.00000050 0.00000015 0.02174508 0.36363636
data/knap_10.inst.dat 10 0.00002701 0.00000034 0.01286199 0.11480076
data/knap_15.inst.dat 15 0.00083058 0.00000050 0.00475892 0.08542714
data/knap_20.inst.dat 20 0.02645444 0.00000070 0.00600086 0.08433735
data/knap_22.inst.dat 22 0.10746666 0.00000079 0.00686694 0.07228916
data/knap_25.inst.dat 25 0.85267500 0.00000089 0.00498356 0.03678930
data/knap_27.inst.dat 27 3.46521314 0.00000099 0.00501650 0.10601719
data/knap_30.inst.dat 30 27.61272260 0.00000111 0.00507447 0.05513784
