1.0 1.0
1.05 1.0
1.1 1.0
1.15 1.0
1.2 1.0
1.25 1.0
1.3 1.0
1.35 1.0
1.4 1.0
1.45 1.0
1.5 1.0
1.55 1.0
1.6 1.0
1.65 0.9666666666666667
1.7 1.0
1.75 1.0
1.8 0.8333333333333334
1.85 0.9333333333333333
1.9 0.6666666666666666
1.95 0.5666666666666667
2.0 0.5333333333333333
2.05 0.4666666666666667
2.1 0.3333333333333333
2.15 0.36666666666666664
2.2 0.2
2.25 0.13333333333333333
2.3 0.23333333333333334
2.35 0.06666666666666667
2.4 0.06666666666666667
2.45 0.03333333333333333
2.5 0.06666666666666667
2.55 0.06666666666666667
2.6 0.03333333333333333
2.65 0.06666666666666667
2.7 0.03333333333333333
2.75 0.0
2.8 0.03333333333333333
2.85 0.0
2.9 0.0
2.95 0.0
3.0 0.0
