0.989 6794 6794.0 0.0009662000000000001
0.9891 6794 6794.0 0.0009780000000000001
0.9892 6794 6794.0 0.0009908
0.9893 6794 6794.0 0.0010156
0.9894 6794 6794.0 0.0010173
0.9894999999999999 6794 6794.0 0.0010409999999999998
0.9895999999999999 6794 6794.0 0.001053
0.9896999999999999 6794 6794.0 0.0010623999999999998
0.9897999999999999 6794 6794.0 0.0010963000000000001
0.9898999999999999 6794 6794.0 0.0010994999999999998
0.9899999999999999 6794 6794.0 0.001117
0.9900999999999999 6794 6794.0 0.001133
0.9901999999999999 6794 6794.0 0.0011487
0.9902999999999998 6794 6794.0 0.0011606
0.9903999999999998 6794 6794.0 0.0014982999999999997
0.9904999999999998 6794 6794.0 0.0012508
0.9905999999999998 6794 6794.0 0.0012361
0.9906999999999998 6794 6794.0 0.0012526999999999998
0.9907999999999998 7330 7115.6 0.0012688999999999999
0.9908999999999998 7330 7330.0 0.0013032999999999999
0.9909999999999998 7330 7330.0 0.0013169
0.9910999999999998 7330 7330.0 0.0013489
0.9911999999999997 7330 7330.0 0.0013580000000000003
0.9912999999999997 7330 7330.0 0.0013761000000000001
0.9913999999999997 7330 7330.0 0.0014078
0.9914999999999997 7330 7330.0 0.0014321
0.9915999999999997 7330 7330.0 0.0014613
0.9916999999999997 7330 7330.0 0.0014933
0.9917999999999997 7330 7330.0 0.0015252999999999998
0.9918999999999997 7330 7330.0 0.001541
0.9919999999999997 7330 7330.0 0.0015804999999999999
0.9920999999999996 7330 7330.0 0.0016019000000000003
0.9921999999999996 7330 7330.0 0.0020235
0.9922999999999996 7330 7330.0 0.001657
0.9923999999999996 7330 7330.0 0.0016758999999999997
0.9924999999999996 7330 7330.0 0.0017119
0.9925999999999996 7330 3665.0 0.0011635
0.9926999999999996 0 0.0 0.0005412
0.9927999999999996 0 0.0 0.0005521
0.9928999999999996 0 0.0 0.0005795
0.9929999999999995 0 0.0 0.0005795
0.9930999999999995 0 0.0 0.0005854
0.9931999999999995 0 0.0 0.0005881999999999999
0.9932999999999995 0 0.0 0.0006054000000000001
0.9933999999999995 0 0.0 0.0006104
0.9934999999999995 0 0.0 0.0006112
0.9935999999999995 0 0.0 0.0006298999999999999
0.9936999999999995 0 0.0 0.0006446
0.9937999999999995 0 0.0 0.0006344
0.9938999999999995 0 0.0 0.0006564
0.9939999999999994 0 0.0 0.0006536999999999999
0.9940999999999994 0 0.0 0.0006617
0.9941999999999994 0 0.0 0.0006709
0.9942999999999994 0 0.0 0.0006786
0.9943999999999994 0 0.0 0.0006915000000000001
0.9944999999999994 0 0.0 0.0007023999999999999
0.9945999999999994 0 0.0 0.0007164
0.9946999999999994 0 0.0 0.0010349
0.9947999999999994 0 0.0 0.0007757
0.9948999999999993 0 0.0 0.0007594
0.9949999999999993 0 0.0 0.0007873000000000001
0.9950999999999993 0 0.0 0.0008181000000000001
0.9951999999999993 0 0.0 0.0008296999999999998
0.9952999999999993 0 0.0 0.0008920000000000001
0.9953999999999993 0 0.0 0.0009224
0.9954999999999993 0 0.0 0.0009343999999999999
0.9955999999999993 0 0.0 0.0009647999999999998
0.9956999999999993 0 0.0 0.0010022
0.9957999999999992 0 0.0 0.0010099
0.9958999999999992 0 0.0 0.0010474
0.9959999999999992 0 0.0 0.0010765000000000002
0.9960999999999992 0 0.0 0.0010995999999999998
0.9961999999999992 0 0.0 0.0011252
0.9962999999999992 0 0.0 0.0011355999999999998
0.9963999999999992 0 0.0 0.0011783
0.9964999999999992 0 0.0 0.0012283000000000003
0.9965999999999992 0 0.0 0.0012637
0.9966999999999991 0 0.0 0.0013145000000000001
0.9967999999999991 0 0.0 0.0013693000000000002
0.9968999999999991 0 0.0 0.0014560000000000003
0.9969999999999991 0 0.0 0.0014421
0.9970999999999991 0 0.0 0.0021726
0.9971999999999991 7598 7598.0 0.0017211000000000001
0.9972999999999991 7972 7972.0 0.0019465999999999997
0.9973999999999991 7972 7972.0 0.0021971
0.997499999999999 7972 7383.4 0.0063584
0.997599999999999 7318 7318.0 0.0071203
0.997699999999999 7318 7318.0 0.0074267
0.997799999999999 7318 7318.0 0.007775399999999999
0.997899999999999 7318 7318.0 0.008145299999999998
0.997999999999999 7318 7318.0 0.008574799999999999
0.998099999999999 7318 7318.0 0.009331899999999999
0.998199999999999 7318 7318.0 0.010259499999999998
0.998299999999999 7344 7328.4 0.0100222
0.998399999999999 7992 7992.0 0.010511699999999999
0.9984999999999989 7992 7992.0 0.011245000000000002
0.9985999999999989 7992 7992.0 0.012077
0.9986999999999989 7992 7992.0 0.0130747
0.9987999999999989 7992 7992.0 0.0152096
0.9988999999999989 7992 7988.0 0.015470099999999997
0.9989999999999989 7972 7972.0 0.0171155
0.9990999999999989 7972 7972.0 0.0189859
0.9991999999999989 7972 7972.0 0.021339599999999997
0.9992999999999989 7972 7972.0 0.0257282
0.9993999999999988 7972 7972.0 0.027904400000000003
0.9994999999999988 7972 7972.0 0.033745
0.9995999999999988 7972 7754.8 0.0439808
0.9996999999999988 7422 7422.0 0.056532400000000003
0.9997999999999988 7992 7809.6 0.08446140000000002
