1.0 30 0.0925915 0.0005207 1.06e-06 0.00416377
1.1 30 0.0551411 0.0004897 1.07e-06 0.00311382
1.2 30 0.1160249 0.0005175 1.07e-06 0.00557295
1.3 30 0.1069817 0.0005233 1.05e-06 0.00764405
1.4 30 0.1105674 0.0005023 1.05e-06 0.00791205
1.5 30 0.145948 0.0004992 1.09e-06 0.00261623
1.6 30 0.156296 0.0005163 1.12e-06 0.00343772
1.7 30 0.1028733 0.0005027 1.06e-06 0.00145379
1.8 30 0.0880275 0.0005134 1.06e-06 0.00356243
1.9 30 0.1340375 0.0005352 1.05e-06 0.00569121
2.0 30 0.0909464 0.0004789 1.05e-06 0.00490415
2.1 30 0.1005063 0.0005079 1.05e-06 0.00421192
2.2 30 0.0761468 0.0004874 1.06e-06 0.0012447
2.3 30 0.0818069 0.0004907 1.05e-06 9.058e-05
2.4 30 0.097368 0.0004951 1.09e-06 0.00017621
2.5 30 0.1665317 0.0005444 1.1e-06 0.00309545
2.6 30 0.1110114 0.0005113 1.05e-06 0.00284751
2.7 30 0.0771266 0.0005049 1.09e-06 0.00197133
2.8 30 0.1117649 0.0005048 1.05e-06 0.0021637
2.9 30 0.0856596 0.0005441 1.1e-06 0.00423814
